uniqueFollowCount,totalUnFollowCount,foursquareId,uniqueUnFollowCount,key,date,totalFollowCount
6,0,4583472,0,2011-02-19 | 4583472,2011-02-19T00:00:00,6
4,0,4584204,0,2011-02-19 | 4584204,2011-02-19T00:00:00,4
7,0,4652678,0,2011-02-19 | 4652678,2011-02-19T00:00:00,7
5,0,4655569,0,2011-02-19 | 4655569,2011-02-19T00:00:00,5
33,0,4677259,0,2011-02-19 | 4677259,2011-02-19T00:00:00,40
5,0,4697641,0,2011-02-19 | 4697641,2011-02-19T00:00:00,5
9,0,4697680,0,2011-02-19 | 4697680,2011-02-19T00:00:00,9
7,0,4697764,0,2011-02-19 | 4697764,2011-02-19T00:00:00,7
7,0,470491,0,2011-02-19 | 470491,2011-02-19T00:00:00,7
3,0,4717512,0,2011-02-19 | 4717512,2011-02-19T00:00:00,3
10,0,4721389,0,2011-02-19 | 4721389,2011-02-19T00:00:00,10
7,0,4724342,0,2011-02-19 | 4724342,2011-02-19T00:00:00,7
3,0,4730845,0,2011-02-19 | 4730845,2011-02-19T00:00:00,3
7,0,4734053,0,2011-02-19 | 4734053,2011-02-19T00:00:00,7
5,0,4744696,0,2011-02-19 | 4744696,2011-02-19T00:00:00,5
7,0,4753686,0,2011-02-19 | 4753686,2011-02-19T00:00:00,7
3,0,4764590,0,2011-02-19 | 4764590,2011-02-19T00:00:00,3
7,0,477746,0,2011-02-19 | 477746,2011-02-19T00:00:00,7
7,0,4795069,0,2011-02-19 | 4795069,2011-02-19T00:00:00,9
10,0,4797687,0,2011-02-19 | 4797687,2011-02-19T00:00:00,11
3,0,4804357,0,2011-02-19 | 4804357,2011-02-19T00:00:00,3
8,0,4827120,0,2011-02-19 | 4827120,2011-02-19T00:00:00,8
11,1,48281,1,2011-02-19 | 48281,2011-02-19T00:00:00,12
9,0,482956,0,2011-02-19 | 482956,2011-02-19T00:00:00,9
6,0,4832793,0,2011-02-19 | 4832793,2011-02-19T00:00:00,6
8,0,4850155,0,2011-02-19 | 4850155,2011-02-19T00:00:00,8
6,0,4852779,0,2011-02-19 | 4852779,2011-02-19T00:00:00,6
5,0,4876096,0,2011-02-19 | 4876096,2011-02-19T00:00:00,5
5,0,4922115,0,2011-02-19 | 4922115,2011-02-19T00:00:00,6
6,0,493509,0,2011-02-19 | 493509,2011-02-19T00:00:00,6
7,0,4952628,0,2011-02-19 | 4952628,2011-02-19T00:00:00,7
7,0,4960312,0,2011-02-19 | 4960312,2011-02-19T00:00:00,7
5,0,4960697,0,2011-02-19 | 4960697,2011-02-19T00:00:00,5
7,0,4960906,0,2011-02-19 | 4960906,2011-02-19T00:00:00,7
26,0,4962617,0,2011-02-19 | 4962617,2011-02-19T00:00:00,30
5,0,4982794,0,2011-02-19 | 4982794,2011-02-19T00:00:00,5
26,0,4983829,0,2011-02-19 | 4983829,2011-02-19T00:00:00,35
4,0,4995109,0,2011-02-19 | 4995109,2011-02-19T00:00:00,4
6,0,5003365,0,2011-02-19 | 5003365,2011-02-19T00:00:00,6
6,0,5023311,0,2011-02-19 | 5023311,2011-02-19T00:00:00,6
5,0,5040784,0,2011-02-19 | 5040784,2011-02-19T00:00:00,5
7,0,508885,0,2011-02-19 | 508885,2011-02-19T00:00:00,7
6,0,5094767,0,2011-02-19 | 5094767,2011-02-19T00:00:00,6
43,0,5113630,0,2011-02-19 | 5113630,2011-02-19T00:00:00,53
6,0,5157424,0,2011-02-19 | 5157424,2011-02-19T00:00:00,6
8,0,5233400,0,2011-02-19 | 5233400,2011-02-19T00:00:00,8
2,0,5234207,0,2011-02-19 | 5234207,2011-02-19T00:00:00,2
11,0,5234576,0,2011-02-19 | 5234576,2011-02-19T00:00:00,11
12,0,5237543,0,2011-02-19 | 5237543,2011-02-19T00:00:00,12
37,0,5254356,0,2011-02-19 | 5254356,2011-02-19T00:00:00,45
5,0,5255525,0,2011-02-19 | 5255525,2011-02-19T00:00:00,5
5,0,5256826,0,2011-02-19 | 5256826,2011-02-19T00:00:00,5
9,0,5273346,0,2011-02-19 | 5273346,2011-02-19T00:00:00,9
5,0,5280074,0,2011-02-19 | 5280074,2011-02-19T00:00:00,5
3,0,5301485,0,2011-02-19 | 5301485,2011-02-19T00:00:00,3
9,0,5303044,0,2011-02-19 | 5303044,2011-02-19T00:00:00,9
4,0,5309777,0,2011-02-19 | 5309777,2011-02-19T00:00:00,4
6,0,5330918,0,2011-02-19 | 5330918,2011-02-19T00:00:00,6
5,0,5339676,0,2011-02-19 | 5339676,2011-02-19T00:00:00,5
5,0,5365087,0,2011-02-19 | 5365087,2011-02-19T00:00:00,6
5,0,5368647,0,2011-02-19 | 5368647,2011-02-19T00:00:00,5
8,0,5370765,0,2011-02-19 | 5370765,2011-02-19T00:00:00,9
7,0,537154,0,2011-02-19 | 537154,2011-02-19T00:00:00,7
9,0,5388033,0,2011-02-19 | 5388033,2011-02-19T00:00:00,9
8,0,5401668,0,2011-02-19 | 5401668,2011-02-19T00:00:00,10
5,0,5411677,0,2011-02-19 | 5411677,2011-02-19T00:00:00,5
6,0,5425964,0,2011-02-19 | 5425964,2011-02-19T00:00:00,6
7,0,5429861,0,2011-02-19 | 5429861,2011-02-19T00:00:00,8
8,0,5514683,0,2011-02-19 | 5514683,2011-02-19T00:00:00,8
13,1,55232,1,2011-02-19 | 55232,2011-02-19T00:00:00,15
4,0,5566540,0,2011-02-19 | 5566540,2011-02-19T00:00:00,4
4,0,5566977,0,2011-02-19 | 5566977,2011-02-19T00:00:00,5
8,0,5655300,0,2011-02-19 | 5655300,2011-02-19T00:00:00,8
19,0,5724747,0,2011-02-19 | 5724747,2011-02-19T00:00:00,21
7,0,5725696,0,2011-02-19 | 5725696,2011-02-19T00:00:00,8
7,0,572758,0,2011-02-19 | 572758,2011-02-19T00:00:00,7
7,0,5748218,0,2011-02-19 | 5748218,2011-02-19T00:00:00,7
9,0,5749743,0,2011-02-19 | 5749743,2011-02-19T00:00:00,9
8,0,575133,0,2011-02-19 | 575133,2011-02-19T00:00:00,8
7,0,5777289,0,2011-02-19 | 5777289,2011-02-19T00:00:00,8
5,0,5807990,0,2011-02-19 | 5807990,2011-02-19T00:00:00,5
8,0,5830629,0,2011-02-19 | 5830629,2011-02-19T00:00:00,9
6,0,5835157,0,2011-02-19 | 5835157,2011-02-19T00:00:00,6
7,0,5881841,0,2011-02-19 | 5881841,2011-02-19T00:00:00,10
6,0,5893345,0,2011-02-19 | 5893345,2011-02-19T00:00:00,6
4,0,5894669,0,2011-02-19 | 5894669,2011-02-19T00:00:00,4
7,0,5915934,0,2011-02-19 | 5915934,2011-02-19T00:00:00,7
2,0,5918591,0,2011-02-19 | 5918591,2011-02-19T00:00:00,2
8,0,5921024,0,2011-02-19 | 5921024,2011-02-19T00:00:00,9
5,0,5921806,0,2011-02-19 | 5921806,2011-02-19T00:00:00,5
3,0,5921945,0,2011-02-19 | 5921945,2011-02-19T00:00:00,3
2,0,5938166,0,2011-02-19 | 5938166,2011-02-19T00:00:00,2
7,0,5939175,0,2011-02-19 | 5939175,2011-02-19T00:00:00,7
4,0,5939206,0,2011-02-19 | 5939206,2011-02-19T00:00:00,4
6,0,5942825,0,2011-02-19 | 5942825,2011-02-19T00:00:00,6
7,0,5943062,0,2011-02-19 | 5943062,2011-02-19T00:00:00,7
4,0,5948613,0,2011-02-19 | 5948613,2011-02-19T00:00:00,4
4,0,5949491,0,2011-02-19 | 5949491,2011-02-19T00:00:00,4
4,0,5955939,0,2011-02-19 | 5955939,2011-02-19T00:00:00,4
6,0,5963970,0,2011-02-19 | 5963970,2011-02-19T00:00:00,6
11,0,5964172,0,2011-02-19 | 5964172,2011-02-19T00:00:00,12
3,0,5966750,0,2011-02-19 | 5966750,2011-02-19T00:00:00,3
7,0,5967696,0,2011-02-19 | 5967696,2011-02-19T00:00:00,8
4,0,5973104,0,2011-02-19 | 5973104,2011-02-19T00:00:00,5
10,0,5973157,0,2011-02-19 | 5973157,2011-02-19T00:00:00,10
10,0,5976559,0,2011-02-19 | 5976559,2011-02-19T00:00:00,10
5,0,5980298,0,2011-02-19 | 5980298,2011-02-19T00:00:00,5
7,0,5981422,0,2011-02-19 | 5981422,2011-02-19T00:00:00,7
3,0,5989146,0,2011-02-19 | 5989146,2011-02-19T00:00:00,3
6,0,5995459,0,2011-02-19 | 5995459,2011-02-19T00:00:00,6
4,0,5997831,0,2011-02-19 | 5997831,2011-02-19T00:00:00,4
9,0,5999118,0,2011-02-19 | 5999118,2011-02-19T00:00:00,9
5,0,6000391,0,2011-02-19 | 6000391,2011-02-19T00:00:00,5
7,0,6000533,0,2011-02-19 | 6000533,2011-02-19T00:00:00,8
6,0,6001745,0,2011-02-19 | 6001745,2011-02-19T00:00:00,6
6,0,6029869,0,2011-02-19 | 6029869,2011-02-19T00:00:00,7
8,0,6030724,0,2011-02-19 | 6030724,2011-02-19T00:00:00,8
7,0,6062529,0,2011-02-19 | 6062529,2011-02-19T00:00:00,9
8,0,6062888,0,2011-02-19 | 6062888,2011-02-19T00:00:00,8
10,0,6082867,0,2011-02-19 | 6082867,2011-02-19T00:00:00,10
8,0,6082972,0,2011-02-19 | 6082972,2011-02-19T00:00:00,8
10,0,6100418,0,2011-02-19 | 6100418,2011-02-19T00:00:00,10
12,0,6103384,0,2011-02-19 | 6103384,2011-02-19T00:00:00,12
5,0,6109362,0,2011-02-19 | 6109362,2011-02-19T00:00:00,5
6,0,6110206,0,2011-02-19 | 6110206,2011-02-19T00:00:00,6
6,0,6112819,0,2011-02-19 | 6112819,2011-02-19T00:00:00,7
12,0,611736,0,2011-02-19 | 611736,2011-02-19T00:00:00,12
6,0,6120030,0,2011-02-19 | 6120030,2011-02-19T00:00:00,6
10,0,6140659,0,2011-02-19 | 6140659,2011-02-19T00:00:00,10
8,0,6143518,0,2011-02-19 | 6143518,2011-02-19T00:00:00,8
7,0,6154093,0,2011-02-19 | 6154093,2011-02-19T00:00:00,7
53,0,6155813,0,2011-02-19 | 6155813,2011-02-19T00:00:00,61
4,0,6162029,0,2011-02-19 | 6162029,2011-02-19T00:00:00,4
10,0,6162032,0,2011-02-19 | 6162032,2011-02-19T00:00:00,11
7,0,6163947,0,2011-02-19 | 6163947,2011-02-19T00:00:00,7
90,0,6184562,0,2011-02-19 | 6184562,2011-02-19T00:00:00,120
8,0,6195009,0,2011-02-19 | 6195009,2011-02-19T00:00:00,8
22,1,6195228,1,2011-02-19 | 6195228,2011-02-19T00:00:00,26
6,0,6195505,0,2011-02-19 | 6195505,2011-02-19T00:00:00,7
3,0,6197452,0,2011-02-19 | 6197452,2011-02-19T00:00:00,3
7,0,6225998,0,2011-02-19 | 6225998,2011-02-19T00:00:00,7
7,0,627195,0,2011-02-19 | 627195,2011-02-19T00:00:00,7
7,0,6275497,0,2011-02-19 | 6275497,2011-02-19T00:00:00,7
3,0,6278460,0,2011-02-19 | 6278460,2011-02-19T00:00:00,3
7,0,6281491,0,2011-02-19 | 6281491,2011-02-19T00:00:00,7
7,0,6299869,0,2011-02-19 | 6299869,2011-02-19T00:00:00,7
21,0,6305529,0,2011-02-19 | 6305529,2011-02-19T00:00:00,26
7,0,6306611,0,2011-02-19 | 6306611,2011-02-19T00:00:00,7
7,0,6307478,0,2011-02-19 | 6307478,2011-02-19T00:00:00,7
5,0,6309286,0,2011-02-19 | 6309286,2011-02-19T00:00:00,5
5,0,6310299,0,2011-02-19 | 6310299,2011-02-19T00:00:00,5
32,0,631138,0,2011-02-19 | 631138,2011-02-19T00:00:00,37
16,1,6345450,1,2011-02-19 | 6345450,2011-02-19T00:00:00,16
70,0,6352564,0,2011-02-19 | 6352564,2011-02-19T00:00:00,100
18,0,6353915,0,2011-02-19 | 6353915,2011-02-19T00:00:00,18
6,0,6355271,0,2011-02-19 | 6355271,2011-02-19T00:00:00,6
8,0,6362367,0,2011-02-19 | 6362367,2011-02-19T00:00:00,8
7,0,6369050,0,2011-02-19 | 6369050,2011-02-19T00:00:00,7
6,0,6370442,0,2011-02-19 | 6370442,2011-02-19T00:00:00,6
8,1,6372205,1,2011-02-19 | 6372205,2011-02-19T00:00:00,8
6,0,6373285,0,2011-02-19 | 6373285,2011-02-19T00:00:00,6
5,0,6389972,0,2011-02-19 | 6389972,2011-02-19T00:00:00,5
2,0,6397757,0,2011-02-19 | 6397757,2011-02-19T00:00:00,2
13,2,64003,2,2011-02-19 | 64003,2011-02-19T00:00:00,14
14,0,6430215,0,2011-02-19 | 6430215,2011-02-19T00:00:00,15
34,0,6458545,0,2011-02-19 | 6458545,2011-02-19T00:00:00,39
134,0,6474228,0,2011-02-19 | 6474228,2011-02-19T00:00:00,183
3,0,6475237,0,2011-02-19 | 6475237,2011-02-19T00:00:00,3
6,0,6475604,0,2011-02-19 | 6475604,2011-02-19T00:00:00,6
9,0,6479977,0,2011-02-19 | 6479977,2011-02-19T00:00:00,9
3,0,6480599,0,2011-02-19 | 6480599,2011-02-19T00:00:00,3
10,1,6482153,1,2011-02-19 | 6482153,2011-02-19T00:00:00,10
5,0,6502045,0,2011-02-19 | 6502045,2011-02-19T00:00:00,5
21,0,6505190,0,2011-02-19 | 6505190,2011-02-19T00:00:00,25
4,0,6505862,0,2011-02-19 | 6505862,2011-02-19T00:00:00,4
12,0,6506157,0,2011-02-19 | 6506157,2011-02-19T00:00:00,12
11,0,6519324,0,2011-02-19 | 6519324,2011-02-19T00:00:00,11
11,0,6525378,0,2011-02-19 | 6525378,2011-02-19T00:00:00,12
19,0,6525892,0,2011-02-19 | 6525892,2011-02-19T00:00:00,25
11,0,6526129,0,2011-02-19 | 6526129,2011-02-19T00:00:00,12
10,0,6526920,0,2011-02-19 | 6526920,2011-02-19T00:00:00,10
123,0,6531697,0,2011-02-19 | 6531697,2011-02-19T00:00:00,165
25,0,6554144,0,2011-02-19 | 6554144,2011-02-19T00:00:00,29
28,0,6558582,0,2011-02-19 | 6558582,2011-02-19T00:00:00,31
90,0,6576169,0,2011-02-19 | 6576169,2011-02-19T00:00:00,123
10,0,6576357,0,2011-02-19 | 6576357,2011-02-19T00:00:00,10
16,0,6587909,0,2011-02-19 | 6587909,2011-02-19T00:00:00,19
4,1,660771,1,2011-02-19 | 660771,2011-02-19T00:00:00,4
8,0,663789,0,2011-02-19 | 663789,2011-02-19T00:00:00,8
9,0,6640988,0,2011-02-19 | 6640988,2011-02-19T00:00:00,10
12,0,6648991,0,2011-02-19 | 6648991,2011-02-19T00:00:00,13
9,0,6658445,0,2011-02-19 | 6658445,2011-02-19T00:00:00,9
9,0,6660753,0,2011-02-19 | 6660753,2011-02-19T00:00:00,9
8,0,6661423,0,2011-02-19 | 6661423,2011-02-19T00:00:00,9
13,0,6686499,0,2011-02-19 | 6686499,2011-02-19T00:00:00,14
18,0,6716896,0,2011-02-19 | 6716896,2011-02-19T00:00:00,23
13,0,6718779,0,2011-02-19 | 6718779,2011-02-19T00:00:00,14
88,0,6728028,0,2011-02-19 | 6728028,2011-02-19T00:00:00,118
15,0,6735172,0,2011-02-19 | 6735172,2011-02-19T00:00:00,17
37,0,6751455,0,2011-02-19 | 6751455,2011-02-19T00:00:00,47
95,0,6758377,0,2011-02-19 | 6758377,2011-02-19T00:00:00,126
6,0,680644,0,2011-02-19 | 680644,2011-02-19T00:00:00,6
64,0,6830977,0,2011-02-19 | 6830977,2011-02-19T00:00:00,86
34,0,6863160,0,2011-02-19 | 6863160,2011-02-19T00:00:00,39
146,0,6880506,0,2011-02-19 | 6880506,2011-02-19T00:00:00,194
113,1,6926636,1,2011-02-19 | 6926636,2011-02-19T00:00:00,157
5,1,742542,1,2011-02-19 | 742542,2011-02-19T00:00:00,6
5,0,74466,0,2011-02-19 | 74466,2011-02-19T00:00:00,5
13,0,744696,0,2011-02-19 | 744696,2011-02-19T00:00:00,13
7,0,749968,0,2011-02-19 | 749968,2011-02-19T00:00:00,7
23,0,753044,0,2011-02-19 | 753044,2011-02-19T00:00:00,28
10,0,763642,0,2011-02-19 | 763642,2011-02-19T00:00:00,10
11,0,821498,0,2011-02-19 | 821498,2011-02-19T00:00:00,11
13,2,83989,2,2011-02-19 | 83989,2011-02-19T00:00:00,14
5,0,843848,0,2011-02-19 | 843848,2011-02-19T00:00:00,5
8,0,844707,0,2011-02-19 | 844707,2011-02-19T00:00:00,9
11,1,879576,1,2011-02-19 | 879576,2011-02-19T00:00:00,12
6,0,887198,0,2011-02-19 | 887198,2011-02-19T00:00:00,6
12,0,891126,0,2011-02-19 | 891126,2011-02-19T00:00:00,13
9,0,901653,0,2011-02-19 | 901653,2011-02-19T00:00:00,9
4,0,909936,0,2011-02-19 | 909936,2011-02-19T00:00:00,4
7,0,922746,0,2011-02-19 | 922746,2011-02-19T00:00:00,7
11,0,925371,0,2011-02-19 | 925371,2011-02-19T00:00:00,11
8,0,941803,0,2011-02-19 | 941803,2011-02-19T00:00:00,8
5,0,95423,0,2011-02-19 | 95423,2011-02-19T00:00:00,5
7,0,977886,0,2011-02-19 | 977886,2011-02-19T00:00:00,7
9,0,979924,0,2011-02-19 | 979924,2011-02-19T00:00:00,9
5,0,989827,0,2011-02-19 | 989827,2011-02-19T00:00:00,5
8,0,997694,0,2011-02-19 | 997694,2011-02-19T00:00:00,8
11,0,1002063,0,2011-02-20 | 1002063,2011-02-20T00:00:00,11
8,0,100438,0,2011-02-20 | 100438,2011-02-20T00:00:00,9
3,0,1014390,0,2011-02-20 | 1014390,2011-02-20T00:00:00,3
2,0,1034687,0,2011-02-20 | 1034687,2011-02-20T00:00:00,2
5,0,1044528,0,2011-02-20 | 1044528,2011-02-20T00:00:00,5
2,0,1066667,0,2011-02-20 | 1066667,2011-02-20T00:00:00,2
4,0,1067256,0,2011-02-20 | 1067256,2011-02-20T00:00:00,4
6,0,1068336,0,2011-02-20 | 1068336,2011-02-20T00:00:00,6
8,0,1071649,0,2011-02-20 | 1071649,2011-02-20T00:00:00,8
8,0,1082106,0,2011-02-20 | 1082106,2011-02-20T00:00:00,8
5,0,1086156,0,2011-02-20 | 1086156,2011-02-20T00:00:00,5
3,0,1088586,0,2011-02-20 | 1088586,2011-02-20T00:00:00,3
1,0,1095287,0,2011-02-20 | 1095287,2011-02-20T00:00:00,1
4,0,1120937,0,2011-02-20 | 1120937,2011-02-20T00:00:00,5
5,0,1125529,0,2011-02-20 | 1125529,2011-02-20T00:00:00,5
7,0,1126457,0,2011-02-20 | 1126457,2011-02-20T00:00:00,7
5,0,1127758,0,2011-02-20 | 1127758,2011-02-20T00:00:00,5
26,0,1128116,0,2011-02-20 | 1128116,2011-02-20T00:00:00,34
6,0,1138456,0,2011-02-20 | 1138456,2011-02-20T00:00:00,9
5,0,1150073,0,2011-02-20 | 1150073,2011-02-20T00:00:00,5
15,0,1159607,0,2011-02-20 | 1159607,2011-02-20T00:00:00,17
9,0,117717,0,2011-02-20 | 117717,2011-02-20T00:00:00,9
5,0,1191479,0,2011-02-20 | 1191479,2011-02-20T00:00:00,5
4,0,1192925,0,2011-02-20 | 1192925,2011-02-20T00:00:00,4
5,0,1202129,0,2011-02-20 | 1202129,2011-02-20T00:00:00,5
4,0,1203537,0,2011-02-20 | 1203537,2011-02-20T00:00:00,5
6,0,1209712,0,2011-02-20 | 1209712,2011-02-20T00:00:00,6
5,0,1223577,0,2011-02-20 | 1223577,2011-02-20T00:00:00,6
5,0,1236834,0,2011-02-20 | 1236834,2011-02-20T00:00:00,5
6,0,1237754,0,2011-02-20 | 1237754,2011-02-20T00:00:00,6
8,0,1240364,0,2011-02-20 | 1240364,2011-02-20T00:00:00,8
8,0,1241858,0,2011-02-20 | 1241858,2011-02-20T00:00:00,8
8,0,1276998,0,2011-02-20 | 1276998,2011-02-20T00:00:00,8
6,0,1286763,0,2011-02-20 | 1286763,2011-02-20T00:00:00,6
7,0,1297266,0,2011-02-20 | 1297266,2011-02-20T00:00:00,7
7,0,1297525,0,2011-02-20 | 1297525,2011-02-20T00:00:00,7
10,1,1307334,1,2011-02-20 | 1307334,2011-02-20T00:00:00,11
11,0,1314412,0,2011-02-20 | 1314412,2011-02-20T00:00:00,11
6,0,1325831,0,2011-02-20 | 1325831,2011-02-20T00:00:00,7
7,0,1326984,0,2011-02-20 | 1326984,2011-02-20T00:00:00,7
6,0,1361264,0,2011-02-20 | 1361264,2011-02-20T00:00:00,7
12,0,13630,0,2011-02-20 | 13630,2011-02-20T00:00:00,13
9,0,1364255,0,2011-02-20 | 1364255,2011-02-20T00:00:00,9
3,0,1364936,0,2011-02-20 | 1364936,2011-02-20T00:00:00,3
7,0,1372183,0,2011-02-20 | 1372183,2011-02-20T00:00:00,7
7,0,1372689,0,2011-02-20 | 1372689,2011-02-20T00:00:00,8
7,0,1385866,0,2011-02-20 | 1385866,2011-02-20T00:00:00,8
9,0,1387227,0,2011-02-20 | 1387227,2011-02-20T00:00:00,9
8,0,1387652,0,2011-02-20 | 1387652,2011-02-20T00:00:00,8
4,0,1400724,0,2011-02-20 | 1400724,2011-02-20T00:00:00,4
4,0,1408406,0,2011-02-20 | 1408406,2011-02-20T00:00:00,4
9,0,1413072,0,2011-02-20 | 1413072,2011-02-20T00:00:00,9
8,0,1414187,0,2011-02-20 | 1414187,2011-02-20T00:00:00,9
13,0,1468515,0,2011-02-20 | 1468515,2011-02-20T00:00:00,13
6,0,1473703,0,2011-02-20 | 1473703,2011-02-20T00:00:00,7
13,0,147983,0,2011-02-20 | 147983,2011-02-20T00:00:00,14
6,0,1484786,0,2011-02-20 | 1484786,2011-02-20T00:00:00,6
8,0,149690,0,2011-02-20 | 149690,2011-02-20T00:00:00,9
4,0,1501856,0,2011-02-20 | 1501856,2011-02-20T00:00:00,4
3,0,1503120,0,2011-02-20 | 1503120,2011-02-20T00:00:00,3
2,0,1504602,0,2011-02-20 | 1504602,2011-02-20T00:00:00,2
6,0,1514388,0,2011-02-20 | 1514388,2011-02-20T00:00:00,6
11,0,1568845,0,2011-02-20 | 1568845,2011-02-20T00:00:00,11
9,0,1581762,0,2011-02-20 | 1581762,2011-02-20T00:00:00,9
9,0,1582162,0,2011-02-20 | 1582162,2011-02-20T00:00:00,10
5,0,1593133,0,2011-02-20 | 1593133,2011-02-20T00:00:00,5
8,0,1596715,0,2011-02-20 | 1596715,2011-02-20T00:00:00,8
4,0,1598023,0,2011-02-20 | 1598023,2011-02-20T00:00:00,4
3,0,1601896,0,2011-02-20 | 1601896,2011-02-20T00:00:00,3
6,0,1604396,0,2011-02-20 | 1604396,2011-02-20T00:00:00,7
5,0,1616888,0,2011-02-20 | 1616888,2011-02-20T00:00:00,5
5,0,1618095,0,2011-02-20 | 1618095,2011-02-20T00:00:00,5
3,0,1618576,0,2011-02-20 | 1618576,2011-02-20T00:00:00,3
3,0,1618625,0,2011-02-20 | 1618625,2011-02-20T00:00:00,4
1,0,1618660,0,2011-02-20 | 1618660,2011-02-20T00:00:00,1
2,0,1618690,0,2011-02-20 | 1618690,2011-02-20T00:00:00,2
6,0,162361,0,2011-02-20 | 162361,2011-02-20T00:00:00,6
6,0,1653151,0,2011-02-20 | 1653151,2011-02-20T00:00:00,6
5,0,1657350,0,2011-02-20 | 1657350,2011-02-20T00:00:00,5
9,0,1666563,0,2011-02-20 | 1666563,2011-02-20T00:00:00,10
5,0,1675213,0,2011-02-20 | 1675213,2011-02-20T00:00:00,5
4,0,1681171,0,2011-02-20 | 1681171,2011-02-20T00:00:00,4
2,0,1681286,0,2011-02-20 | 1681286,2011-02-20T00:00:00,2
3,0,1689524,0,2011-02-20 | 1689524,2011-02-20T00:00:00,3
7,0,1690773,0,2011-02-20 | 1690773,2011-02-20T00:00:00,7
7,0,1693435,0,2011-02-20 | 1693435,2011-02-20T00:00:00,7
8,0,169961,0,2011-02-20 | 169961,2011-02-20T00:00:00,8
2,0,1701439,0,2011-02-20 | 1701439,2011-02-20T00:00:00,3
10,0,171148,0,2011-02-20 | 171148,2011-02-20T00:00:00,10
4,0,1734196,0,2011-02-20 | 1734196,2011-02-20T00:00:00,4
9,0,1737342,0,2011-02-20 | 1737342,2011-02-20T00:00:00,9
2,0,1747041,0,2011-02-20 | 1747041,2011-02-20T00:00:00,2
3,0,1747442,0,2011-02-20 | 1747442,2011-02-20T00:00:00,3
3,0,1759442,0,2011-02-20 | 1759442,2011-02-20T00:00:00,3
6,0,1759725,0,2011-02-20 | 1759725,2011-02-20T00:00:00,6
6,0,1760948,0,2011-02-20 | 1760948,2011-02-20T00:00:00,6
8,0,1767944,0,2011-02-20 | 1767944,2011-02-20T00:00:00,8
7,0,1768438,0,2011-02-20 | 1768438,2011-02-20T00:00:00,7
2,0,1769287,0,2011-02-20 | 1769287,2011-02-20T00:00:00,2
4,0,1772284,0,2011-02-20 | 1772284,2011-02-20T00:00:00,4
3,0,1781832,0,2011-02-20 | 1781832,2011-02-20T00:00:00,3
5,0,1798468,0,2011-02-20 | 1798468,2011-02-20T00:00:00,5
3,0,1809125,0,2011-02-20 | 1809125,2011-02-20T00:00:00,3
7,0,1828981,0,2011-02-20 | 1828981,2011-02-20T00:00:00,7
4,0,1833119,0,2011-02-20 | 1833119,2011-02-20T00:00:00,4
8,0,1837066,0,2011-02-20 | 1837066,2011-02-20T00:00:00,8
8,0,1838040,0,2011-02-20 | 1838040,2011-02-20T00:00:00,8
4,0,1839337,0,2011-02-20 | 1839337,2011-02-20T00:00:00,4
6,0,1853842,0,2011-02-20 | 1853842,2011-02-20T00:00:00,6
6,0,1868764,0,2011-02-20 | 1868764,2011-02-20T00:00:00,7
4,0,1870591,0,2011-02-20 | 1870591,2011-02-20T00:00:00,4
4,0,1883093,0,2011-02-20 | 1883093,2011-02-20T00:00:00,4
9,0,192903,0,2011-02-20 | 192903,2011-02-20T00:00:00,10
8,0,1938768,0,2011-02-20 | 1938768,2011-02-20T00:00:00,8
7,0,1942924,0,2011-02-20 | 1942924,2011-02-20T00:00:00,7
3,0,1957543,0,2011-02-20 | 1957543,2011-02-20T00:00:00,3
3,0,1968156,0,2011-02-20 | 1968156,2011-02-20T00:00:00,3
6,0,1972766,0,2011-02-20 | 1972766,2011-02-20T00:00:00,6
6,0,1975808,0,2011-02-20 | 1975808,2011-02-20T00:00:00,6
6,0,199928,0,2011-02-20 | 199928,2011-02-20T00:00:00,7
4,0,202873,0,2011-02-20 | 202873,2011-02-20T00:00:00,4
8,0,203469,0,2011-02-20 | 203469,2011-02-20T00:00:00,8
4,0,2040628,0,2011-02-20 | 2040628,2011-02-20T00:00:00,4
5,0,2068754,0,2011-02-20 | 2068754,2011-02-20T00:00:00,5
6,0,2070299,0,2011-02-20 | 2070299,2011-02-20T00:00:00,6
3,0,2089643,0,2011-02-20 | 2089643,2011-02-20T00:00:00,3
3,0,2094395,0,2011-02-20 | 2094395,2011-02-20T00:00:00,3
3,0,2109233,0,2011-02-20 | 2109233,2011-02-20T00:00:00,3
3,0,2111540,0,2011-02-20 | 2111540,2011-02-20T00:00:00,3
6,0,211360,0,2011-02-20 | 211360,2011-02-20T00:00:00,7
2,0,2195860,0,2011-02-20 | 2195860,2011-02-20T00:00:00,2
5,0,2198695,0,2011-02-20 | 2198695,2011-02-20T00:00:00,5
5,0,2199283,0,2011-02-20 | 2199283,2011-02-20T00:00:00,5
123,0,2213075,0,2011-02-20 | 2213075,2011-02-20T00:00:00,188
8,0,2213903,0,2011-02-20 | 2213903,2011-02-20T00:00:00,8
4,0,2234652,0,2011-02-20 | 2234652,2011-02-20T00:00:00,4
7,0,226060,0,2011-02-20 | 226060,2011-02-20T00:00:00,7
2,0,2270881,0,2011-02-20 | 2270881,2011-02-20T00:00:00,2
9,0,2273862,0,2011-02-20 | 2273862,2011-02-20T00:00:00,9
5,0,2276914,0,2011-02-20 | 2276914,2011-02-20T00:00:00,5
