uniqueFollowCount,totalUnFollowCount,foursquareId,uniqueUnFollowCount,key,date,totalFollowCount
3,0,2540211,0,2011-01-18 | 2540211,2011-01-18T00:00:00,3
81,1,2559092,1,2011-01-18 | 2559092,2011-01-18T00:00:00,100
4,1,2593535,1,2011-01-18 | 2593535,2011-01-18T00:00:00,4
4,1,2601108,1,2011-01-18 | 2601108,2011-01-18T00:00:00,4
6,0,2611536,0,2011-01-18 | 2611536,2011-01-18T00:00:00,6
8,1,261702,1,2011-01-18 | 261702,2011-01-18T00:00:00,8
6,1,2619087,1,2011-01-18 | 2619087,2011-01-18T00:00:00,6
3,1,2619393,1,2011-01-18 | 2619393,2011-01-18T00:00:00,3
3,1,2630325,1,2011-01-18 | 2630325,2011-01-18T00:00:00,3
46,0,2631925,0,2011-01-18 | 2631925,2011-01-18T00:00:00,51
3,2,2632562,2,2011-01-18 | 2632562,2011-01-18T00:00:00,3
3,1,2633456,1,2011-01-18 | 2633456,2011-01-18T00:00:00,3
4,1,2655682,1,2011-01-18 | 2655682,2011-01-18T00:00:00,4
8,1,2659319,1,2011-01-18 | 2659319,2011-01-18T00:00:00,9
5,1,2670635,1,2011-01-18 | 2670635,2011-01-18T00:00:00,5
10,1,268135,1,2011-01-18 | 268135,2011-01-18T00:00:00,10
10,1,268329,1,2011-01-18 | 268329,2011-01-18T00:00:00,10
3,1,2694567,1,2011-01-18 | 2694567,2011-01-18T00:00:00,3
5,1,2727581,1,2011-01-18 | 2727581,2011-01-18T00:00:00,5
5,1,2732144,1,2011-01-18 | 2732144,2011-01-18T00:00:00,5
11,2,2748769,2,2011-01-18 | 2748769,2011-01-18T00:00:00,11
3,0,2749170,0,2011-01-18 | 2749170,2011-01-18T00:00:00,4
6,1,275143,1,2011-01-18 | 275143,2011-01-18T00:00:00,6
2,2,2769138,2,2011-01-18 | 2769138,2011-01-18T00:00:00,3
7,1,2782786,1,2011-01-18 | 2782786,2011-01-18T00:00:00,7
6,0,2792304,0,2011-01-18 | 2792304,2011-01-18T00:00:00,6
4,1,2814921,1,2011-01-18 | 2814921,2011-01-18T00:00:00,4
4,3,2817466,3,2011-01-18 | 2817466,2011-01-18T00:00:00,4
4,1,282219,1,2011-01-18 | 282219,2011-01-18T00:00:00,4
7,0,2869391,0,2011-01-18 | 2869391,2011-01-18T00:00:00,7
2,1,2924803,1,2011-01-18 | 2924803,2011-01-18T00:00:00,2
4,0,2928225,0,2011-01-18 | 2928225,2011-01-18T00:00:00,4
3,0,2944196,0,2011-01-18 | 2944196,2011-01-18T00:00:00,4
9,1,2952252,1,2011-01-18 | 2952252,2011-01-18T00:00:00,11
4,0,2960181,0,2011-01-18 | 2960181,2011-01-18T00:00:00,5
3,2,2960903,2,2011-01-18 | 2960903,2011-01-18T00:00:00,3
4,0,2962045,0,2011-01-18 | 2962045,2011-01-18T00:00:00,4
6,1,2979747,1,2011-01-18 | 2979747,2011-01-18T00:00:00,6
44,0,3038126,0,2011-01-18 | 3038126,2011-01-18T00:00:00,47
5,1,3049802,1,2011-01-18 | 3049802,2011-01-18T00:00:00,5
10,2,305094,2,2011-01-18 | 305094,2011-01-18T00:00:00,10
4,0,3052639,0,2011-01-18 | 3052639,2011-01-18T00:00:00,4
5,1,3053550,1,2011-01-18 | 3053550,2011-01-18T00:00:00,5
7,1,305584,1,2011-01-18 | 305584,2011-01-18T00:00:00,7
1,2,3073406,2,2011-01-18 | 3073406,2011-01-18T00:00:00,1
7,1,3073926,1,2011-01-18 | 3073926,2011-01-18T00:00:00,7
7,1,3086675,1,2011-01-18 | 3086675,2011-01-18T00:00:00,7
3,1,3091450,1,2011-01-18 | 3091450,2011-01-18T00:00:00,3
8,1,3107021,1,2011-01-18 | 3107021,2011-01-18T00:00:00,8
5,0,311503,0,2011-01-18 | 311503,2011-01-18T00:00:00,5
2,0,3119396,0,2011-01-18 | 3119396,2011-01-18T00:00:00,2
8,1,321287,1,2011-01-18 | 321287,2011-01-18T00:00:00,8
7,1,3214207,1,2011-01-18 | 3214207,2011-01-18T00:00:00,8
7,1,3225840,1,2011-01-18 | 3225840,2011-01-18T00:00:00,8
5,1,3226418,1,2011-01-18 | 3226418,2011-01-18T00:00:00,5
7,0,322698,0,2011-01-18 | 322698,2011-01-18T00:00:00,8
4,1,3228004,1,2011-01-18 | 3228004,2011-01-18T00:00:00,4
5,1,3230661,1,2011-01-18 | 3230661,2011-01-18T00:00:00,5
6,1,3232774,1,2011-01-18 | 3232774,2011-01-18T00:00:00,6
5,1,3244046,1,2011-01-18 | 3244046,2011-01-18T00:00:00,5
3,1,3262181,1,2011-01-18 | 3262181,2011-01-18T00:00:00,4
4,1,3300943,1,2011-01-18 | 3300943,2011-01-18T00:00:00,4
3,1,3302010,1,2011-01-18 | 3302010,2011-01-18T00:00:00,3
8,1,3318416,1,2011-01-18 | 3318416,2011-01-18T00:00:00,8
4,3,3323786,3,2011-01-18 | 3323786,2011-01-18T00:00:00,5
1,2,3343327,1,2011-01-18 | 3343327,2011-01-18T00:00:00,1
1,1,3343338,1,2011-01-18 | 3343338,2011-01-18T00:00:00,1
6,2,3348812,1,2011-01-18 | 3348812,2011-01-18T00:00:00,6
4,2,3357729,1,2011-01-18 | 3357729,2011-01-18T00:00:00,5
7,2,3358174,2,2011-01-18 | 3358174,2011-01-18T00:00:00,8
2,2,3358242,2,2011-01-18 | 3358242,2011-01-18T00:00:00,2
8,1,336012,1,2011-01-18 | 336012,2011-01-18T00:00:00,9
4,0,337548,0,2011-01-18 | 337548,2011-01-18T00:00:00,4
5,1,3377786,1,2011-01-18 | 3377786,2011-01-18T00:00:00,5
7,2,3382567,1,2011-01-18 | 3382567,2011-01-18T00:00:00,8
10,1,338793,1,2011-01-18 | 338793,2011-01-18T00:00:00,10
7,1,3392925,1,2011-01-18 | 3392925,2011-01-18T00:00:00,8
7,2,3394354,1,2011-01-18 | 3394354,2011-01-18T00:00:00,7
6,1,3400565,1,2011-01-18 | 3400565,2011-01-18T00:00:00,6
8,1,340702,1,2011-01-18 | 340702,2011-01-18T00:00:00,8
6,0,3450621,0,2011-01-18 | 3450621,2011-01-18T00:00:00,6
5,0,3452356,0,2011-01-18 | 3452356,2011-01-18T00:00:00,5
9,1,3462137,1,2011-01-18 | 3462137,2011-01-18T00:00:00,10
15,1,347482,1,2011-01-18 | 347482,2011-01-18T00:00:00,17
80,0,3478988,0,2011-01-18 | 3478988,2011-01-18T00:00:00,100
6,1,3483778,1,2011-01-18 | 3483778,2011-01-18T00:00:00,6
4,0,3499494,0,2011-01-18 | 3499494,2011-01-18T00:00:00,4
5,2,3500370,1,2011-01-18 | 3500370,2011-01-18T00:00:00,5
67,1,3518132,1,2011-01-18 | 3518132,2011-01-18T00:00:00,81
5,1,352703,1,2011-01-18 | 352703,2011-01-18T00:00:00,5
4,0,3534006,0,2011-01-18 | 3534006,2011-01-18T00:00:00,4
5,0,3536222,0,2011-01-18 | 3536222,2011-01-18T00:00:00,5
13,1,360215,1,2011-01-18 | 360215,2011-01-18T00:00:00,14
5,1,3602992,1,2011-01-18 | 3602992,2011-01-18T00:00:00,5
3,1,3646920,1,2011-01-18 | 3646920,2011-01-18T00:00:00,3
7,0,3647483,0,2011-01-18 | 3647483,2011-01-18T00:00:00,7
4,1,3648478,1,2011-01-18 | 3648478,2011-01-18T00:00:00,5
5,0,3663586,0,2011-01-18 | 3663586,2011-01-18T00:00:00,5
4,2,3685114,1,2011-01-18 | 3685114,2011-01-18T00:00:00,4
7,1,3739457,1,2011-01-18 | 3739457,2011-01-18T00:00:00,7
15,1,376030,1,2011-01-18 | 376030,2011-01-18T00:00:00,18
3,1,3760650,1,2011-01-18 | 3760650,2011-01-18T00:00:00,3
4,0,376887,0,2011-01-18 | 376887,2011-01-18T00:00:00,4
4,1,3779900,1,2011-01-18 | 3779900,2011-01-18T00:00:00,4
5,2,3794608,1,2011-01-18 | 3794608,2011-01-18T00:00:00,5
10,0,3795733,0,2011-01-18 | 3795733,2011-01-18T00:00:00,10
3,0,3796987,0,2011-01-18 | 3796987,2011-01-18T00:00:00,3
4,1,3799005,1,2011-01-18 | 3799005,2011-01-18T00:00:00,4
6,1,3838334,1,2011-01-18 | 3838334,2011-01-18T00:00:00,6
6,1,383992,1,2011-01-18 | 383992,2011-01-18T00:00:00,6
5,0,3904291,0,2011-01-18 | 3904291,2011-01-18T00:00:00,5
6,1,3907781,1,2011-01-18 | 3907781,2011-01-18T00:00:00,6
6,1,3908889,1,2011-01-18 | 3908889,2011-01-18T00:00:00,7
12,1,3921145,1,2011-01-18 | 3921145,2011-01-18T00:00:00,12
7,0,3964060,0,2011-01-18 | 3964060,2011-01-18T00:00:00,7
3,0,3965355,0,2011-01-18 | 3965355,2011-01-18T00:00:00,4
5,0,3968757,0,2011-01-18 | 3968757,2011-01-18T00:00:00,5
4,1,3969273,1,2011-01-18 | 3969273,2011-01-18T00:00:00,4
5,0,3982252,0,2011-01-18 | 3982252,2011-01-18T00:00:00,5
14,1,398871,1,2011-01-18 | 398871,2011-01-18T00:00:00,15
1,1,4049899,1,2011-01-18 | 4049899,2011-01-18T00:00:00,2
6,1,4053216,1,2011-01-18 | 4053216,2011-01-18T00:00:00,7
10,2,4070286,1,2011-01-18 | 4070286,2011-01-18T00:00:00,11
3,1,4082309,1,2011-01-18 | 4082309,2011-01-18T00:00:00,3
5,1,4085980,1,2011-01-18 | 4085980,2011-01-18T00:00:00,5
9,1,4086675,1,2011-01-18 | 4086675,2011-01-18T00:00:00,9
4,2,4106970,1,2011-01-18 | 4106970,2011-01-18T00:00:00,4
11,1,4107726,1,2011-01-18 | 4107726,2011-01-18T00:00:00,11
6,1,4108433,1,2011-01-18 | 4108433,2011-01-18T00:00:00,6
7,2,4108596,1,2011-01-18 | 4108596,2011-01-18T00:00:00,8
4,1,4108698,1,2011-01-18 | 4108698,2011-01-18T00:00:00,5
8,0,4118719,0,2011-01-18 | 4118719,2011-01-18T00:00:00,8
4,1,4121273,1,2011-01-18 | 4121273,2011-01-18T00:00:00,4
14,2,4123168,1,2011-01-18 | 4123168,2011-01-18T00:00:00,16
4,1,4128086,1,2011-01-18 | 4128086,2011-01-18T00:00:00,4
8,1,4192126,1,2011-01-18 | 4192126,2011-01-18T00:00:00,9
1,1,4215070,1,2011-01-18 | 4215070,2011-01-18T00:00:00,1
5,2,4229707,1,2011-01-18 | 4229707,2011-01-18T00:00:00,5
2,0,4236123,0,2011-01-18 | 4236123,2011-01-18T00:00:00,2
5,0,4237709,0,2011-01-18 | 4237709,2011-01-18T00:00:00,6
4,1,4250163,1,2011-01-18 | 4250163,2011-01-18T00:00:00,4
3,0,4269226,0,2011-01-18 | 4269226,2011-01-18T00:00:00,3
6,1,4278043,1,2011-01-18 | 4278043,2011-01-18T00:00:00,6
6,1,429202,1,2011-01-18 | 429202,2011-01-18T00:00:00,6
2,1,4302318,1,2011-01-18 | 4302318,2011-01-18T00:00:00,2
1,0,4302443,0,2011-01-18 | 4302443,2011-01-18T00:00:00,1
9,1,430851,1,2011-01-18 | 430851,2011-01-18T00:00:00,9
7,3,4335505,2,2011-01-18 | 4335505,2011-01-18T00:00:00,7
6,0,4339715,0,2011-01-18 | 4339715,2011-01-18T00:00:00,6
4,1,4354366,1,2011-01-18 | 4354366,2011-01-18T00:00:00,4
8,2,4355776,1,2011-01-18 | 4355776,2011-01-18T00:00:00,8
6,2,4362480,1,2011-01-18 | 4362480,2011-01-18T00:00:00,6
5,1,4379154,1,2011-01-18 | 4379154,2011-01-18T00:00:00,5
2,0,4382042,0,2011-01-18 | 4382042,2011-01-18T00:00:00,2
6,0,4427579,0,2011-01-18 | 4427579,2011-01-18T00:00:00,6
8,2,4427819,2,2011-01-18 | 4427819,2011-01-18T00:00:00,9
6,0,4428248,0,2011-01-18 | 4428248,2011-01-18T00:00:00,6
3,1,4499781,1,2011-01-18 | 4499781,2011-01-18T00:00:00,3
6,1,4501311,1,2011-01-18 | 4501311,2011-01-18T00:00:00,7
6,1,4515124,1,2011-01-18 | 4515124,2011-01-18T00:00:00,6
10,1,4518187,1,2011-01-18 | 4518187,2011-01-18T00:00:00,10
14,0,4518989,0,2011-01-18 | 4518989,2011-01-18T00:00:00,14
3,0,4537678,0,2011-01-18 | 4537678,2011-01-18T00:00:00,3
5,2,4552302,1,2011-01-18 | 4552302,2011-01-18T00:00:00,6
6,1,4557525,1,2011-01-18 | 4557525,2011-01-18T00:00:00,6
2,1,4559911,1,2011-01-18 | 4559911,2011-01-18T00:00:00,2
7,4,4561403,3,2011-01-18 | 4561403,2011-01-18T00:00:00,9
9,2,4572451,1,2011-01-18 | 4572451,2011-01-18T00:00:00,9
9,2,4579353,1,2011-01-18 | 4579353,2011-01-18T00:00:00,9
2,2,4582409,1,2011-01-18 | 4582409,2011-01-18T00:00:00,2
8,2,4583472,1,2011-01-18 | 4583472,2011-01-18T00:00:00,8
6,2,4584204,1,2011-01-18 | 4584204,2011-01-18T00:00:00,6
8,2,4652678,1,2011-01-18 | 4652678,2011-01-18T00:00:00,9
18,0,4655569,0,2011-01-18 | 4655569,2011-01-18T00:00:00,19
48,1,4697680,1,2011-01-18 | 4697680,2011-01-18T00:00:00,51
4,2,4697764,1,2011-01-18 | 4697764,2011-01-18T00:00:00,4
3,0,470491,0,2011-01-18 | 470491,2011-01-18T00:00:00,3
4,2,4717512,1,2011-01-18 | 4717512,2011-01-18T00:00:00,4
5,2,4730845,1,2011-01-18 | 4730845,2011-01-18T00:00:00,6
30,1,4744696,1,2011-01-18 | 4744696,2011-01-18T00:00:00,31
6,1,4753686,1,2011-01-18 | 4753686,2011-01-18T00:00:00,6
5,3,4764590,3,2011-01-18 | 4764590,2011-01-18T00:00:00,5
6,1,4795069,1,2011-01-18 | 4795069,2011-01-18T00:00:00,6
8,0,4804357,0,2011-01-18 | 4804357,2011-01-18T00:00:00,9
6,2,4827120,1,2011-01-18 | 4827120,2011-01-18T00:00:00,6
9,1,48281,1,2011-01-18 | 48281,2011-01-18T00:00:00,11
8,1,4832793,1,2011-01-18 | 4832793,2011-01-18T00:00:00,8
6,0,4850155,0,2011-01-18 | 4850155,2011-01-18T00:00:00,6
9,0,4852779,0,2011-01-18 | 4852779,2011-01-18T00:00:00,9
6,2,4876096,1,2011-01-18 | 4876096,2011-01-18T00:00:00,6
1,1,4922115,1,2011-01-18 | 4922115,2011-01-18T00:00:00,1
5,1,493509,1,2011-01-18 | 493509,2011-01-18T00:00:00,5
7,0,4960697,0,2011-01-18 | 4960697,2011-01-18T00:00:00,7
8,1,4960906,1,2011-01-18 | 4960906,2011-01-18T00:00:00,8
8,1,4982794,1,2011-01-18 | 4982794,2011-01-18T00:00:00,8
5,0,5003365,0,2011-01-18 | 5003365,2011-01-18T00:00:00,6
7,1,5023311,1,2011-01-18 | 5023311,2011-01-18T00:00:00,7
6,1,5040784,1,2011-01-18 | 5040784,2011-01-18T00:00:00,6
9,1,508885,1,2011-01-18 | 508885,2011-01-18T00:00:00,9
7,1,5094767,1,2011-01-18 | 5094767,2011-01-18T00:00:00,7
52,0,5157424,0,2011-01-18 | 5157424,2011-01-18T00:00:00,70
6,0,5234207,0,2011-01-18 | 5234207,2011-01-18T00:00:00,6
11,1,5255525,1,2011-01-18 | 5255525,2011-01-18T00:00:00,11
18,0,5256826,0,2011-01-18 | 5256826,2011-01-18T00:00:00,19
6,0,5273346,0,2011-01-18 | 5273346,2011-01-18T00:00:00,6
18,0,5301485,0,2011-01-18 | 5301485,2011-01-18T00:00:00,18
12,1,5309777,1,2011-01-18 | 5309777,2011-01-18T00:00:00,12
6,0,5330918,0,2011-01-18 | 5330918,2011-01-18T00:00:00,6
10,1,5339676,1,2011-01-18 | 5339676,2011-01-18T00:00:00,10
17,0,5365087,0,2011-01-18 | 5365087,2011-01-18T00:00:00,20
2,0,5368647,0,2011-01-18 | 5368647,2011-01-18T00:00:00,2
86,1,5370765,1,2011-01-18 | 5370765,2011-01-18T00:00:00,103
74,0,537154,0,2011-01-18 | 537154,2011-01-18T00:00:00,92
79,0,5401668,0,2011-01-18 | 5401668,2011-01-18T00:00:00,99
9,1,5411677,1,2011-01-18 | 5411677,2011-01-18T00:00:00,9
21,0,5425964,0,2011-01-18 | 5425964,2011-01-18T00:00:00,21
8,1,55232,1,2011-01-18 | 55232,2011-01-18T00:00:00,9
10,1,5566540,1,2011-01-18 | 5566540,2011-01-18T00:00:00,10
16,2,5655300,1,2011-01-18 | 5655300,2011-01-18T00:00:00,18
20,1,5725696,1,2011-01-18 | 5725696,2011-01-18T00:00:00,22
6,1,572758,1,2011-01-18 | 572758,2011-01-18T00:00:00,6
9,0,5749743,0,2011-01-18 | 5749743,2011-01-18T00:00:00,9
13,1,5777289,1,2011-01-18 | 5777289,2011-01-18T00:00:00,14
69,0,5830629,0,2011-01-18 | 5830629,2011-01-18T00:00:00,89
15,1,5894669,1,2011-01-18 | 5894669,2011-01-18T00:00:00,16
19,1,5918591,1,2011-01-18 | 5918591,2011-01-18T00:00:00,22
14,2,5921806,1,2011-01-18 | 5921806,2011-01-18T00:00:00,15
17,0,5921945,0,2011-01-18 | 5921945,2011-01-18T00:00:00,17
21,0,5938166,0,2011-01-18 | 5938166,2011-01-18T00:00:00,22
23,0,5939206,0,2011-01-18 | 5939206,2011-01-18T00:00:00,23
25,1,5943062,1,2011-01-18 | 5943062,2011-01-18T00:00:00,25
16,3,5963970,1,2011-01-18 | 5963970,2011-01-18T00:00:00,16
29,1,5966750,1,2011-01-18 | 5966750,2011-01-18T00:00:00,29
26,0,5967696,0,2011-01-18 | 5967696,2011-01-18T00:00:00,27
46,0,5980298,0,2011-01-18 | 5980298,2011-01-18T00:00:00,50
26,1,6000391,1,2011-01-18 | 6000391,2011-01-18T00:00:00,26
24,0,6001745,0,2011-01-18 | 6001745,2011-01-18T00:00:00,25
79,0,6062529,0,2011-01-18 | 6062529,2011-01-18T00:00:00,96
64,3,6062888,3,2011-01-18 | 6062888,2011-01-18T00:00:00,76
83,1,6082867,1,2011-01-18 | 6082867,2011-01-18T00:00:00,100
38,0,6112819,0,2011-01-18 | 6112819,2011-01-18T00:00:00,54
7,1,611736,1,2011-01-18 | 611736,2011-01-18T00:00:00,7
18,1,64003,1,2011-01-18 | 64003,2011-01-18T00:00:00,19
5,0,660771,0,2011-01-18 | 660771,2011-01-18T00:00:00,6
9,1,680644,1,2011-01-18 | 680644,2011-01-18T00:00:00,10
5,0,742542,0,2011-01-18 | 742542,2011-01-18T00:00:00,5
25,1,74466,1,2011-01-18 | 74466,2011-01-18T00:00:00,27
11,1,744696,1,2011-01-18 | 744696,2011-01-18T00:00:00,12
3,1,749968,1,2011-01-18 | 749968,2011-01-18T00:00:00,4
12,1,763642,1,2011-01-18 | 763642,2011-01-18T00:00:00,12
11,1,83989,1,2011-01-18 | 83989,2011-01-18T00:00:00,11
3,0,843848,0,2011-01-18 | 843848,2011-01-18T00:00:00,3
7,1,844707,1,2011-01-18 | 844707,2011-01-18T00:00:00,7
6,1,879576,1,2011-01-18 | 879576,2011-01-18T00:00:00,6
6,1,887198,1,2011-01-18 | 887198,2011-01-18T00:00:00,6
8,1,891126,1,2011-01-18 | 891126,2011-01-18T00:00:00,9
5,1,901653,1,2011-01-18 | 901653,2011-01-18T00:00:00,5
6,0,909936,0,2011-01-18 | 909936,2011-01-18T00:00:00,6
7,1,922746,1,2011-01-18 | 922746,2011-01-18T00:00:00,7
9,1,925371,1,2011-01-18 | 925371,2011-01-18T00:00:00,9
5,1,989827,1,2011-01-18 | 989827,2011-01-18T00:00:00,6
8,0,100438,0,2011-01-19 | 100438,2011-01-19T00:00:00,10
3,0,1014390,0,2011-01-19 | 1014390,2011-01-19T00:00:00,3
37,0,1034687,0,2011-01-19 | 1034687,2011-01-19T00:00:00,43
13,0,1044528,0,2011-01-19 | 1044528,2011-01-19T00:00:00,13
9,0,1066667,0,2011-01-19 | 1066667,2011-01-19T00:00:00,9
15,0,1067256,0,2011-01-19 | 1067256,2011-01-19T00:00:00,16
16,0,1068336,0,2011-01-19 | 1068336,2011-01-19T00:00:00,16
8,0,1082106,0,2011-01-19 | 1082106,2011-01-19T00:00:00,8
27,1,1086156,1,2011-01-19 | 1086156,2011-01-19T00:00:00,29
29,0,1088586,0,2011-01-19 | 1088586,2011-01-19T00:00:00,33
61,0,1095287,0,2011-01-19 | 1095287,2011-01-19T00:00:00,74
10,0,1120937,0,2011-01-19 | 1120937,2011-01-19T00:00:00,11
16,0,1125529,0,2011-01-19 | 1125529,2011-01-19T00:00:00,17
9,0,1126457,0,2011-01-19 | 1126457,2011-01-19T00:00:00,10
11,0,1127758,0,2011-01-19 | 1127758,2011-01-19T00:00:00,11
6,0,1138456,0,2011-01-19 | 1138456,2011-01-19T00:00:00,7
8,0,1150073,0,2011-01-19 | 1150073,2011-01-19T00:00:00,8
13,0,117717,0,2011-01-19 | 117717,2011-01-19T00:00:00,13
11,0,1191479,0,2011-01-19 | 1191479,2011-01-19T00:00:00,11
8,0,1192925,0,2011-01-19 | 1192925,2011-01-19T00:00:00,8
10,0,1202129,0,2011-01-19 | 1202129,2011-01-19T00:00:00,11
12,0,1203537,0,2011-01-19 | 1203537,2011-01-19T00:00:00,13
10,0,1209712,0,2011-01-19 | 1209712,2011-01-19T00:00:00,12
5,0,1223577,0,2011-01-19 | 1223577,2011-01-19T00:00:00,5
7,0,1236834,0,2011-01-19 | 1236834,2011-01-19T00:00:00,7
6,0,1237754,0,2011-01-19 | 1237754,2011-01-19T00:00:00,7
11,0,1240364,0,2011-01-19 | 1240364,2011-01-19T00:00:00,11
11,0,1241858,0,2011-01-19 | 1241858,2011-01-19T00:00:00,12
5,0,1276998,0,2011-01-19 | 1276998,2011-01-19T00:00:00,6
9,0,1286763,0,2011-01-19 | 1286763,2011-01-19T00:00:00,10
7,0,1297266,0,2011-01-19 | 1297266,2011-01-19T00:00:00,8
7,0,1297525,0,2011-01-19 | 1297525,2011-01-19T00:00:00,8
14,0,1307334,0,2011-01-19 | 1307334,2011-01-19T00:00:00,14
7,0,1314412,0,2011-01-19 | 1314412,2011-01-19T00:00:00,7
2,0,1325831,0,2011-01-19 | 1325831,2011-01-19T00:00:00,3
7,0,1326984,0,2011-01-19 | 1326984,2011-01-19T00:00:00,7
7,0,1361264,0,2011-01-19 | 1361264,2011-01-19T00:00:00,7
18,1,13630,1,2011-01-19 | 13630,2011-01-19T00:00:00,21
5,0,1364255,0,2011-01-19 | 1364255,2011-01-19T00:00:00,5
5,0,1364936,0,2011-01-19 | 1364936,2011-01-19T00:00:00,5
11,0,1372183,0,2011-01-19 | 1372183,2011-01-19T00:00:00,12
5,0,1372689,0,2011-01-19 | 1372689,2011-01-19T00:00:00,5
8,0,1387227,0,2011-01-19 | 1387227,2011-01-19T00:00:00,8
15,0,1387652,0,2011-01-19 | 1387652,2011-01-19T00:00:00,16
5,0,1408406,0,2011-01-19 | 1408406,2011-01-19T00:00:00,5
8,0,1413072,0,2011-01-19 | 1413072,2011-01-19T00:00:00,8
8,0,1473703,0,2011-01-19 | 1473703,2011-01-19T00:00:00,8
15,0,147983,0,2011-01-19 | 147983,2011-01-19T00:00:00,15
11,0,1484786,0,2011-01-19 | 1484786,2011-01-19T00:00:00,15
12,0,149690,0,2011-01-19 | 149690,2011-01-19T00:00:00,12
8,0,1501856,0,2011-01-19 | 1501856,2011-01-19T00:00:00,8
7,0,1503120,0,2011-01-19 | 1503120,2011-01-19T00:00:00,7
10,0,1504602,0,2011-01-19 | 1504602,2011-01-19T00:00:00,11
5,0,1514388,0,2011-01-19 | 1514388,2011-01-19T00:00:00,5
7,0,1568845,0,2011-01-19 | 1568845,2011-01-19T00:00:00,7
10,0,1581762,0,2011-01-19 | 1581762,2011-01-19T00:00:00,10
6,0,1593133,0,2011-01-19 | 1593133,2011-01-19T00:00:00,6
13,0,1596715,0,2011-01-19 | 1596715,2011-01-19T00:00:00,14
10,1,1598023,1,2011-01-19 | 1598023,2011-01-19T00:00:00,10
8,0,1601896,0,2011-01-19 | 1601896,2011-01-19T00:00:00,8
4,0,1604396,0,2011-01-19 | 1604396,2011-01-19T00:00:00,4
8,0,1616888,0,2011-01-19 | 1616888,2011-01-19T00:00:00,8
5,0,1618095,0,2011-01-19 | 1618095,2011-01-19T00:00:00,5
6,0,1618576,0,2011-01-19 | 1618576,2011-01-19T00:00:00,6
8,0,1618625,0,2011-01-19 | 1618625,2011-01-19T00:00:00,8
6,0,1618660,0,2011-01-19 | 1618660,2011-01-19T00:00:00,6
8,0,1618690,0,2011-01-19 | 1618690,2011-01-19T00:00:00,8
6,0,162361,0,2011-01-19 | 162361,2011-01-19T00:00:00,6
7,0,1653151,0,2011-01-19 | 1653151,2011-01-19T00:00:00,7
7,0,1657350,0,2011-01-19 | 1657350,2011-01-19T00:00:00,7
11,0,1666563,0,2011-01-19 | 1666563,2011-01-19T00:00:00,11
8,0,1675213,0,2011-01-19 | 1675213,2011-01-19T00:00:00,10
6,0,1681171,0,2011-01-19 | 1681171,2011-01-19T00:00:00,6
6,0,1681286,0,2011-01-19 | 1681286,2011-01-19T00:00:00,7
8,2,1689524,2,2011-01-19 | 1689524,2011-01-19T00:00:00,8
32,0,1693435,0,2011-01-19 | 1693435,2011-01-19T00:00:00,35
11,0,169961,0,2011-01-19 | 169961,2011-01-19T00:00:00,11
6,0,1701439,0,2011-01-19 | 1701439,2011-01-19T00:00:00,7
13,0,171148,0,2011-01-19 | 171148,2011-01-19T00:00:00,15
6,0,1734196,0,2011-01-19 | 1734196,2011-01-19T00:00:00,6
13,0,1737342,0,2011-01-19 | 1737342,2011-01-19T00:00:00,14
4,0,1747041,0,2011-01-19 | 1747041,2011-01-19T00:00:00,4
6,0,1747442,0,2011-01-19 | 1747442,2011-01-19T00:00:00,6
7,0,1759442,0,2011-01-19 | 1759442,2011-01-19T00:00:00,7
10,1,1759725,1,2011-01-19 | 1759725,2011-01-19T00:00:00,10
7,0,1760948,0,2011-01-19 | 1760948,2011-01-19T00:00:00,7
3,0,1769287,0,2011-01-19 | 1769287,2011-01-19T00:00:00,3
5,0,1772284,0,2011-01-19 | 1772284,2011-01-19T00:00:00,5
8,0,1781832,0,2011-01-19 | 1781832,2011-01-19T00:00:00,9
23,0,1809125,0,2011-01-19 | 1809125,2011-01-19T00:00:00,30
10,0,1828981,0,2011-01-19 | 1828981,2011-01-19T00:00:00,11
13,0,1833119,0,2011-01-19 | 1833119,2011-01-19T00:00:00,13
4,1,1837066,1,2011-01-19 | 1837066,2011-01-19T00:00:00,4
7,0,1838040,0,2011-01-19 | 1838040,2011-01-19T00:00:00,7
10,0,1839337,0,2011-01-19 | 1839337,2011-01-19T00:00:00,10
6,0,1868764,0,2011-01-19 | 1868764,2011-01-19T00:00:00,7
4,0,1870591,0,2011-01-19 | 1870591,2011-01-19T00:00:00,4
6,0,1883093,0,2011-01-19 | 1883093,2011-01-19T00:00:00,6
20,0,192903,0,2011-01-19 | 192903,2011-01-19T00:00:00,24
2,0,1942924,0,2011-01-19 | 1942924,2011-01-19T00:00:00,2
5,0,1957543,0,2011-01-19 | 1957543,2011-01-19T00:00:00,5
2,0,1968156,0,2011-01-19 | 1968156,2011-01-19T00:00:00,2
8,0,1975808,0,2011-01-19 | 1975808,2011-01-19T00:00:00,9
13,0,202873,0,2011-01-19 | 202873,2011-01-19T00:00:00,13
8,0,203469,0,2011-01-19 | 203469,2011-01-19T00:00:00,8
7,0,2040628,0,2011-01-19 | 2040628,2011-01-19T00:00:00,7
5,0,2068754,0,2011-01-19 | 2068754,2011-01-19T00:00:00,5
7,0,2070299,0,2011-01-19 | 2070299,2011-01-19T00:00:00,7
4,0,2089643,0,2011-01-19 | 2089643,2011-01-19T00:00:00,4
